# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1056 1056 Franko
1 0 0 0 0 0 346 346 Cecile
2 0 0 0 0 0 358 358 ZenBenMaster

0 0 0 0 0 0 1057 1057 Franko
1 0 0 0 0 0 355 355 CarloCosmicWatch
2 0 0 0 0 0 331 331 Noor

0 0 0 0 0 0 1058 1058 Franko
1 0 0 0 0 0 356 356 CarloCosmicWatch
2 0 0 0 0 0 332 332 Noor

0 0 0 0 0 0 1059 1059 Franko
1 0 0 0 0 0 357 357 Niels
2 0 0 0 0 0 359 359 ZenBenMaster

0 0 0 0 0 0 1060 1060 Franko
1 0 0 0 0 0 358 358 Niels
2 0 0 0 0 0 369 369 rens

