# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 656 656 Franko
1 0 0 0 0 0 216 216 Niels
2 0 0 0 0 0 218 218 ZenBenMaster

0 0 0 0 0 0 657 657 Franko
1 0 0 0 0 0 217 217 Niels
2 0 0 0 0 0 219 219 ZenBenMaster

0 0 0 0 0 0 658 658 Franko
1 0 0 0 0 0 218 218 Niels
2 0 0 0 0 0 211 211 Noor

0 0 0 0 0 0 659 659 Franko
1 0 0 0 0 0 231 231 CarloCosmicWatch
2 0 0 0 0 0 212 212 Noor

0 0 0 0 0 0 660 660 Franko
1 0 0 0 0 0 232 232 CarloCosmicWatch
2 0 0 0 0 0 220 220 ZenBenMaster

