# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 776 776 Franko
1 0 0 0 0 0 251 251 Cecile
2 0 0 0 0 0 250 250 Noor

0 0 0 0 0 0 777 777 Franko
1 0 0 0 0 0 266 266 CarloCosmicWatch
2 0 0 0 0 0 260 260 ZenBenMaster

0 0 0 0 0 0 778 778 Franko
1 0 0 0 0 0 261 261 Niels
2 0 0 0 0 0 261 261 ZenBenMaster

0 0 0 0 0 0 779 779 Franko
1 0 0 0 0 0 267 267 CarloCosmicWatch
2 0 0 0 0 0 251 251 Noor

0 0 0 0 0 0 780 780 Franko
1 0 0 0 0 0 262 262 Niels
2 0 0 0 0 0 252 252 Noor

