# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 941 941 Franko
1 0 0 0 0 0 314 314 Niels
2 0 0 0 0 0 322 322 rens

0 0 0 0 0 0 942 942 Franko
1 0 0 0 0 0 319 319 CarloCosmicWatch
2 0 0 0 0 0 306 306 Noor

0 0 0 0 0 0 943 943 Franko
1 0 0 0 0 0 320 320 CarloCosmicWatch
2 0 0 0 0 0 323 323 rens

0 0 0 0 0 0 944 944 Franko
1 0 0 0 0 0 310 310 Cecile
2 0 0 0 0 0 315 315 ZenBenMaster

0 0 0 0 0 0 945 945 Franko
1 0 0 0 0 0 311 311 Cecile
2 0 0 0 0 0 316 316 ZenBenMaster

