# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 811 811 Franko
1 0 0 0 0 0 278 278 CarloCosmicWatch
2 0 0 0 0 0 281 281 rens

0 0 0 0 0 0 812 812 Franko
1 0 0 0 0 0 272 272 Niels
2 0 0 0 0 0 258 258 Noor

0 0 0 0 0 0 813 813 Franko
1 0 0 0 0 0 263 263 Cecile
2 0 0 0 0 0 259 259 Noor

0 0 0 0 0 0 814 814 Franko
1 0 0 0 0 0 273 273 Niels
2 0 0 0 0 0 282 282 rens

0 0 0 0 0 0 815 815 Franko
1 0 0 0 0 0 279 279 CarloCosmicWatch
2 0 0 0 0 0 274 274 ZenBenMaster

