# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 936 936 Franko
1 0 0 0 0 0 312 312 Niels
2 0 0 0 0 0 303 303 Noor

0 0 0 0 0 0 937 937 Franko
1 0 0 0 0 0 313 313 Niels
2 0 0 0 0 0 304 304 Noor

0 0 0 0 0 0 938 938 Franko
1 0 0 0 0 0 316 316 CarloCosmicWatch
2 0 0 0 0 0 314 314 ZenBenMaster

0 0 0 0 0 0 939 939 Franko
1 0 0 0 0 0 317 317 CarloCosmicWatch
2 0 0 0 0 0 321 321 rens

0 0 0 0 0 0 940 940 Franko
1 0 0 0 0 0 318 318 CarloCosmicWatch
2 0 0 0 0 0 305 305 Noor

