# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 431 431 Franko
1 0 0 0 0 0 148 148 CarloCosmicWatch
2 0 0 0 0 0 139 139 Noor

0 0 0 0 0 0 432 432 Franko
1 0 0 0 0 0 149 149 CarloCosmicWatch
2 0 0 0 0 0 151 151 rens

0 0 0 0 0 0 433 433 Franko
1 0 0 0 0 0 133 133 Cecile
2 0 0 0 0 0 152 152 rens

0 0 0 0 0 0 434 434 Franko
1 0 0 0 0 0 134 134 Cecile
2 0 0 0 0 0 153 153 rens

0 0 0 0 0 0 435 435 Franko
1 0 0 0 0 0 152 152 Niels
2 0 0 0 0 0 154 154 rens

