# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 456 456 Franko
1 0 0 0 0 0 157 157 Niels
2 0 0 0 0 0 160 160 rens

0 0 0 0 0 0 457 457 Franko
1 0 0 0 0 0 158 158 Niels
2 0 0 0 0 0 161 161 rens

0 0 0 0 0 0 458 458 Franko
1 0 0 0 0 0 143 143 Cecile
2 0 0 0 0 0 150 150 Noor

0 0 0 0 0 0 459 459 Franko
1 0 0 0 0 0 159 159 Niels
2 0 0 0 0 0 151 151 Noor

0 0 0 0 0 0 460 460 Franko
1 0 0 0 0 0 158 158 CarloCosmicWatch
2 0 0 0 0 0 148 148 ZenBenMaster

