# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 846 846 Franko
1 0 0 0 0 0 278 278 Niels
2 0 0 0 0 0 285 285 ZenBenMaster

0 0 0 0 0 0 847 847 Franko
1 0 0 0 0 0 279 279 Niels
2 0 0 0 0 0 273 273 Noor

0 0 0 0 0 0 848 848 Franko
1 0 0 0 0 0 292 292 CarloCosmicWatch
2 0 0 0 0 0 286 286 ZenBenMaster

0 0 0 0 0 0 849 849 Franko
1 0 0 0 0 0 280 280 Niels
2 0 0 0 0 0 274 274 Noor

0 0 0 0 0 0 850 850 Franko
1 0 0 0 0 0 281 281 Niels
2 0 0 0 0 0 275 275 Noor

