# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1006 1006 Franko
1 0 0 0 0 0 329 329 Cecile
2 0 0 0 0 0 337 337 ZenBenMaster

0 0 0 0 0 0 1007 1007 Franko
1 0 0 0 0 0 339 339 Niels
2 0 0 0 0 0 348 348 rens

0 0 0 0 0 0 1008 1008 Franko
1 0 0 0 0 0 340 340 CarloCosmicWatch
2 0 0 0 0 0 349 349 rens

0 0 0 0 0 0 1009 1009 Franko
1 0 0 0 0 0 341 341 CarloCosmicWatch
2 0 0 0 0 0 338 338 ZenBenMaster

0 0 0 0 0 0 1010 1010 Franko
1 0 0 0 0 0 330 330 Cecile
2 0 0 0 0 0 339 339 ZenBenMaster

