# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 821 821 Franko
1 0 0 0 0 0 281 281 CarloCosmicWatch
2 0 0 0 0 0 285 285 rens

0 0 0 0 0 0 822 822 Franko
1 0 0 0 0 0 276 276 Niels
2 0 0 0 0 0 261 261 Noor

0 0 0 0 0 0 823 823 Franko
1 0 0 0 0 0 266 266 Cecile
2 0 0 0 0 0 262 262 Noor

0 0 0 0 0 0 824 824 Franko
1 0 0 0 0 0 282 282 CarloCosmicWatch
2 0 0 0 0 0 277 277 ZenBenMaster

0 0 0 0 0 0 825 825 Franko
1 0 0 0 0 0 283 283 CarloCosmicWatch
2 0 0 0 0 0 263 263 Noor

