# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 976 976 Franko
1 0 0 0 0 0 328 328 Niels
2 0 0 0 0 0 336 336 rens

0 0 0 0 0 0 977 977 Franko
1 0 0 0 0 0 320 320 Cecile
2 0 0 0 0 0 337 337 rens

0 0 0 0 0 0 978 978 Franko
1 0 0 0 0 0 329 329 Niels
2 0 0 0 0 0 326 326 ZenBenMaster

0 0 0 0 0 0 979 979 Franko
1 0 0 0 0 0 330 330 CarloCosmicWatch
2 0 0 0 0 0 338 338 rens

0 0 0 0 0 0 980 980 Franko
1 0 0 0 0 0 331 331 CarloCosmicWatch
2 0 0 0 0 0 327 327 ZenBenMaster

