# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 351 351 Franko
1 0 0 0 0 0 114 114 Cecile
2 0 0 0 0 0 126 126 rens

0 0 0 0 0 0 352 352 Franko
1 0 0 0 0 0 119 119 Niels
2 0 0 0 0 0 111 111 Noor

0 0 0 0 0 0 353 353 Franko
1 0 0 0 0 0 120 120 CarloCosmicWatch
2 0 0 0 0 0 127 127 rens

0 0 0 0 0 0 354 354 Franko
1 0 0 0 0 0 121 121 CarloCosmicWatch
2 0 0 0 0 0 116 116 ZenBenMaster

0 0 0 0 0 0 355 355 Franko
1 0 0 0 0 0 122 122 CarloCosmicWatch
2 0 0 0 0 0 112 112 Noor

