# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 556 556 Franko
1 0 0 0 0 0 180 180 Cecile
2 0 0 0 0 0 193 193 rens

0 0 0 0 0 0 557 557 Franko
1 0 0 0 0 0 181 181 Cecile
2 0 0 0 0 0 187 187 ZenBenMaster

0 0 0 0 0 0 558 558 Franko
1 0 0 0 0 0 182 182 Cecile
2 0 0 0 0 0 194 194 rens

0 0 0 0 0 0 559 559 Franko
1 0 0 0 0 0 183 183 Cecile
2 0 0 0 0 0 178 178 Noor

0 0 0 0 0 0 560 560 Franko
1 0 0 0 0 0 192 192 CarloCosmicWatch
2 0 0 0 0 0 188 188 ZenBenMaster

