# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 476 476 Franko
1 0 0 0 0 0 165 165 CarloCosmicWatch
2 0 0 0 0 0 154 154 ZenBenMaster

0 0 0 0 0 0 477 477 Franko
1 0 0 0 0 0 163 163 Niels
2 0 0 0 0 0 159 159 Noor

0 0 0 0 0 0 478 478 Franko
1 0 0 0 0 0 164 164 Niels
2 0 0 0 0 0 160 160 Noor

0 0 0 0 0 0 479 479 Franko
1 0 0 0 0 0 150 150 Cecile
2 0 0 0 0 0 161 161 Noor

0 0 0 0 0 0 480 480 Franko
1 0 0 0 0 0 165 165 Niels
2 0 0 0 0 0 165 165 rens

