# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1031 1031 Franko
1 0 0 0 0 0 344 344 Niels
2 0 0 0 0 0 349 349 ZenBenMaster

0 0 0 0 0 0 1032 1032 Franko
1 0 0 0 0 0 345 345 Niels
2 0 0 0 0 0 326 326 Noor

0 0 0 0 0 0 1033 1033 Franko
1 0 0 0 0 0 346 346 Niels
2 0 0 0 0 0 358 358 rens

0 0 0 0 0 0 1034 1034 Franko
1 0 0 0 0 0 339 339 Cecile
2 0 0 0 0 0 350 350 ZenBenMaster

0 0 0 0 0 0 1035 1035 Franko
1 0 0 0 0 0 347 347 Niels
2 0 0 0 0 0 359 359 rens

