# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 736 736 Franko
1 0 0 0 0 0 236 236 Cecile
2 0 0 0 0 0 250 250 rens

0 0 0 0 0 0 737 737 Franko
1 0 0 0 0 0 253 253 CarloCosmicWatch
2 0 0 0 0 0 239 239 Noor

0 0 0 0 0 0 738 738 Franko
1 0 0 0 0 0 254 254 CarloCosmicWatch
2 0 0 0 0 0 249 249 ZenBenMaster

0 0 0 0 0 0 739 739 Franko
1 0 0 0 0 0 255 255 CarloCosmicWatch
2 0 0 0 0 0 251 251 rens

0 0 0 0 0 0 740 740 Franko
1 0 0 0 0 0 237 237 Cecile
2 0 0 0 0 0 252 252 rens

