##########################################################################################################################
### CosmicWatch: The Desktop Muon Detector
### Questions? saxani@mit.edu
### Comp_date Comp_time Event Ardn_time[ms] ADC[0-1023] SiPM[mV] Deadtime[ms] Temp[C] Name
##########################################################################################
M
1 46 49 15.48 72 28.10
2 59 94 21.50 76 27.88
3 65 88 20.96 80 27.88
4 79 63 17.91 84 27.67
5 97 103 22.23 89 27.99
6 111 63 17.91 101 27.88
7 138 89 21.05 125 27.77
8 164 51 15.86 149 28.10
9 192 195 33.17 176 27.99
10 219 56 16.76 201 27.99
11 246 78 19.92 228 27.77
12 276 167 28.76 256 27.67
13 307 69 18.79 283 27.99
14 338 88 20.96 307 27.88
15 360 97 21.75 328 28.10
16 389 60 17.43 355 27.77
17 416 60 17.43 382 27.99
18 448 60 17.43 410 27.99
19 473 51 15.86 433 28.10
20 504 206 35.07 462 27.67
21 530 63 17.91 487 27.88
22 558 56 16.76 513 28.10
23 585 96 21.67 540 27.88
24 617 275 47.73 570 28.10
25 644 89 21.05 595 27.99
26 672 265 45.75 623 27.67
27 701 199 33.86 649 27.99
28 737 78 19.92 684 27.67
29 767 56 16.76 712 27.99
30 792 51 15.86 736 27.88
31 816 79 20.03 759 27.99
32 843 69 18.79 785 27.99
33 869 371 73.82 810 27.67
34 918 79 20.03 857 28.20
35 929 255 43.96 867 27.99
36 956 126 24.09 892 27.67
37 988 225 38.48 922 28.10
38 1075 81 20.25 997 27.88
39 1088 71 19.06 1010 27.67
40 1113 184 31.36 1034 27.67
41 1119 143 25.74 1040 27.67
42 1157 88 20.96 1076 27.88
43 1178 79 20.03 1096 27.67
44 1202 216 36.85 1118 27.88
45 1269 112 22.94 1185 27.77
46 1359 65 18.22 1273 27.67
47 1383 92 21.32 1295 27.99
48 1466 163 28.20 1376 27.67
49 1481 56 16.76 1390 27.99
50 1489 50 15.67 1397 27.99
51 1533 195 33.17 1440 27.99
52 1562 67 18.51 1469 27.88
53 1623 56 16.76 1528 27.99
54 1777 51 15.86 1681 28.20
55 1867 62 17.75 1770 27.88
56 2046 79 20.03 1983 27.77
57 2062 120 23.58 1998 27.67
58 2266 124 23.92 2200 27.99
59 2578 113 23.02 2512 28.10
60 2837 140 25.42 2770 27.77
61 2899 83 20.46 2830 27.67
62 3160 67 18.51 3126 27.99
63 3319 263 45.37 3285 27.77
64 3388 231 39.55 3353 27.67
65 3447 103 22.23 3411 27.77
66 3466 88 20.96 3428 27.67
67 3545 56 16.76 3506 27.77
68 3579 231 39.55 3539 27.77
69 3612 88 20.96 3572 28.10
70 3653 255 43.96 3610 28.10
71 3713 56 16.76 3669 27.99
72 4063 62 17.75 4054 27.77
73 4433 89 21.05 4423 28.10
74 4758 60 17.43 4748 27.77
75 4827 79 20.03 4816 27.99
76 4906 184 31.36 4894 27.67
77 5110 57 16.93 5133 27.99
78 5154 92 21.32 5176 27.67
79 5249 184 31.36 5268 27.88
80 5401 120 23.58 5419 27.99
81 5425 57 16.93 5442 27.67
82 5624 96 21.67 5641 28.10
83 5934 78 19.92 5950 27.67
84 6035 67 18.51 6085 27.88
85 6053 96 21.67 6101 27.99
86 6061 51 15.86 6108 27.67
87 6165 210 35.78 6212 27.88
88 6297 199 33.86 6344 28.10
89 6489 135 24.92 6534 27.99
90 6615 127 24.18 6659 27.99
91 6818 115 23.18 6862 27.99
92 6994 49 15.48 7036 27.99
93 7166 69 18.79 7202 27.99
94 7193 65 18.22 7228 27.77
95 7575 69 18.79 7609 27.88
96 7884 115 23.18 7918 27.77
97 8194 60 17.43 8260 28.20
98 8218 71 19.06 8284 27.67
99 8488 76 19.69 8553 27.99
100 8583 76 19.69 8647 27.99
101 8956 143 25.74 9019 28.10
102 8998 167 28.76 9060 28.10
103 9263 159 27.66 9323 27.67
104 9325 137 25.12 9385 27.67
105 9509 312 55.68 9566 27.99
106 9553 103 22.23 9610 27.67
107 9614 103 22.23 9670 27.67
108 9692 231 39.55 9747 27.99
109 9698 71 19.06 9752 27.99
110 9707 56 16.76 9760 27.99
111 9761 176 30.09 9814 27.67
112 9870 51 15.86 9921 27.67
113 9895 79 20.03 9945 27.67
114 10091 207 35.26 10177 27.77
115 10435 51 15.86 10520 27.67
116 10450 227 38.83 10534 27.88
117 10462 56 16.76 10544 27.88
118 10570 56 16.76 10651 27.88
119 10766 312 55.68 10845 27.99
120 10896 140 25.42 10975 27.99
121 10937 179 30.55 11015 28.10
122 11131 255 43.96 11243 27.88
123 11195 319 57.64 11306 28.20
124 11376 56 16.76 11486 28.10
125 11445 131 24.54 11554 27.77
126 11451 96 21.67 11559 28.10
127 11501 63 17.91 11608 27.99
128 11535 164 28.34 11641 27.67
129 11655 83 20.46 11760 28.20
130 11675 147 26.19 11779 27.99
131 11728 88 20.96 11831 27.88
132 11735 176 30.09 11836 27.99
133 12101 216 36.85 12237 27.99
134 12200 184 31.36 12335 27.88
135 12250 179 30.55 12384 27.88
136 12407 220 37.58 12540 28.10
137 12516 49 15.48 12648 28.10
138 12548 60 17.43 12679 28.10
139 12574 51 15.86 12705 27.67
140 12653 92 21.32 12782 27.77
141 12722 50 15.67 12850 28.10
142 12961 56 16.76 13089 27.77
143 13043 172 29.49 13203 27.88
144 13182 284 49.41 13340 27.88
145 13279 96 21.67 13436 28.10
146 13302 71 19.06 13459 27.67
147 13393 94 21.50 13548 27.77
148 13536 63 17.91 13690 27.99
149 13575 131 24.54 13728 27.99
150 13595 57 16.93 13747 27.99
151 13790 92 21.32 13940 28.10
152 13843 51 15.86 13992 27.88
153 13851 143 25.74 14000 27.77
154 13919 49 15.48 14066 27.88
155 13940 60 17.43 14087 27.88
156 13966 96 21.67 14112 27.99
157 14231 71 19.06 14409 27.67
158 14251 127 24.18 14428 27.67
159 14299 96 21.67 14475 27.67
160 14668 167 28.76 14845 28.10
161 14679 224 38.29 14854 27.88
162 14726 224 38.29 14901 27.99
163 14840 103 22.23 15015 27.88
164 14906 108 22.63 15078 27.67
165 14921 67 18.51 15093 27.77
166 14945 56 16.76 15115 27.99
167 15089 82 20.36 15293 27.67
168 15311 108 22.63 15514 27.88
169 15471 63 17.91 15673 27.88
170 15594 65 18.22 15795 27.99
171 15759 231 39.55 15958 28.10
172 15820 89 21.05 16019 27.77
173 15992 48 15.29 16190 27.88
