# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 76 76 Franko
1 0 0 0 0 0 17 17 CarloCosmicWatch
2 0 0 0 0 0 27 27 ZenBenMaster

0 0 0 0 0 0 77 77 Franko
1 0 0 0 0 0 18 18 CarloCosmicWatch
2 0 0 0 0 0 28 28 ZenBenMaster

0 0 0 0 0 0 78 78 Franko
1 0 0 0 0 0 34 34 Niels
2 0 0 0 0 0 27 27 rens

0 0 0 0 0 0 79 79 Franko
1 0 0 0 0 0 19 19 CarloCosmicWatch
2 0 0 0 0 0 28 28 rens

0 0 0 0 0 0 80 80 Franko
1 0 0 0 0 0 20 20 CarloCosmicWatch
2 0 0 0 0 0 29 29 ZenBenMaster

