# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1151 1151 Franko
1 0 0 0 0 0 388 388 CarloCosmicWatch
2 0 0 0 0 0 402 402 ZenBenMaster

0 0 0 0 0 0 1152 1152 Franko
1 0 0 0 0 0 389 389 CarloCosmicWatch
2 0 0 0 0 0 399 399 rens

0 0 0 0 0 0 1153 1153 Franko
1 0 0 0 0 0 355 355 Cecile
2 0 0 0 0 0 352 352 Noor

0 0 0 0 0 0 1154 1154 Franko
1 0 0 0 0 0 410 410 Niels
2 0 0 0 0 0 400 400 rens

0 0 0 0 0 0 1155 1155 Franko
1 0 0 0 0 0 390 390 CarloCosmicWatch
2 0 0 0 0 0 353 353 Noor

0 0 0 0 0 0 1156 1156 Franko
1 0 0 0 0 0 391 391 CarloCosmicWatch
2 0 0 0 0 0 403 403 ZenBenMaster

0 0 0 0 0 0 1157 1157 Franko
1 0 0 0 0 0 356 356 Cecile
2 0 0 0 0 0 401 401 rens

0 0 0 0 0 0 1158 1158 Franko
1 0 0 0 0 0 357 357 Cecile
2 0 0 0 0 0 354 354 Noor

0 0 0 0 0 0 1159 1159 Franko
1 0 0 0 0 0 358 358 Cecile
2 0 0 0 0 0 404 404 ZenBenMaster

0 0 0 0 0 0 1160 1160 Franko
1 0 0 0 0 0 411 411 Niels
2 0 0 0 0 0 355 355 Noor

0 0 0 0 0 0 1161 1161 Franko
1 0 0 0 0 0 392 392 CarloCosmicWatch
2 0 0 0 0 0 356 356 Noor

0 0 0 0 0 0 1162 1162 Franko
1 0 0 0 0 0 393 393 CarloCosmicWatch
2 0 0 0 0 0 357 357 Noor

0 0 0 0 0 0 1163 1163 Franko
1 0 0 0 0 0 359 359 Cecile
2 0 0 0 0 0 402 402 rens

0 0 0 0 0 0 1164 1164 Franko
1 0 0 0 0 0 360 360 Cecile
2 0 0 0 0 0 403 403 rens

0 0 0 0 0 0 1165 1165 Franko
1 0 0 0 0 0 394 394 CarloCosmicWatch
2 0 0 0 0 0 405 405 ZenBenMaster

0 0 0 0 0 0 1166 1166 Franko
1 0 0 0 0 0 395 395 CarloCosmicWatch
2 0 0 0 0 0 406 406 ZenBenMaster

0 0 0 0 0 0 1167 1167 Franko
1 0 0 0 0 0 396 396 CarloCosmicWatch
2 0 0 0 0 0 407 407 ZenBenMaster

0 0 0 0 0 0 1168 1168 Franko
1 0 0 0 0 0 412 412 Niels
2 0 0 0 0 0 358 358 Noor

0 0 0 0 0 0 1169 1169 Franko
1 0 0 0 0 0 361 361 Cecile
2 0 0 0 0 0 359 359 Noor

0 0 0 0 0 0 1170 1170 Franko
1 0 0 0 0 0 413 413 Niels
2 0 0 0 0 0 404 404 rens

0 0 0 0 0 0 1171 1171 Franko
1 0 0 0 0 0 362 362 Cecile
2 0 0 0 0 0 408 408 ZenBenMaster

0 0 0 0 0 0 1172 1172 Franko
1 0 0 0 0 0 414 414 Niels
2 0 0 0 0 0 405 405 rens

0 0 0 0 0 0 1173 1173 Franko
1 0 0 0 0 0 397 397 CarloCosmicWatch
2 0 0 0 0 0 409 409 ZenBenMaster

