# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 2101 2101 Franko
1 0 0 0 0 0 701 701 Cecile
2 0 0 0 0 0 735 735 rens

0 0 0 0 0 0 2102 2102 Franko
1 0 0 0 0 0 687 687 CarloCosmicWatch
2 0 0 0 0 0 736 736 rens

0 0 0 0 0 0 2103 2103 Franko
1 0 0 0 0 0 702 702 Cecile
2 0 0 0 0 0 657 657 Noor

0 0 0 0 0 0 2104 2104 Franko
1 0 0 0 0 0 688 688 CarloCosmicWatch
2 0 0 0 0 0 737 737 rens

0 0 0 0 0 0 2105 2105 Franko
1 0 0 0 0 0 689 689 CarloCosmicWatch
2 0 0 0 0 0 658 658 Noor

0 0 0 0 0 0 2106 2106 Franko
1 0 0 0 0 0 690 690 CarloCosmicWatch
2 0 0 0 0 0 738 738 rens

0 0 0 0 0 0 2107 2107 Franko
1 0 0 0 0 0 691 691 CarloCosmicWatch
2 0 0 0 0 0 711 711 ZenBenMaster

0 0 0 0 0 0 2108 2108 Franko
1 0 0 0 0 0 715 715 Niels
2 0 0 0 0 0 739 739 rens

0 0 0 0 0 0 2109 2109 Franko
1 0 0 0 0 0 716 716 Niels
2 0 0 0 0 0 659 659 Noor

0 0 0 0 0 0 2110 2110 Franko
1 0 0 0 0 0 717 717 Niels
2 0 0 0 0 0 712 712 ZenBenMaster

0 0 0 0 0 0 2111 2111 Franko
1 0 0 0 0 0 692 692 CarloCosmicWatch
2 0 0 0 0 0 660 660 Noor

0 0 0 0 0 0 2112 2112 Franko
1 0 0 0 0 0 693 693 CarloCosmicWatch
2 0 0 0 0 0 713 713 ZenBenMaster

0 0 0 0 0 0 2113 2113 Franko
1 0 0 0 0 0 703 703 Cecile
2 0 0 0 0 0 740 740 rens

0 0 0 0 0 0 2114 2114 Franko
1 0 0 0 0 0 718 718 Niels
2 0 0 0 0 0 661 661 Noor

0 0 0 0 0 0 2115 2115 Franko
1 0 0 0 0 0 694 694 CarloCosmicWatch
2 0 0 0 0 0 741 741 rens

0 0 0 0 0 0 2116 2116 Franko
1 0 0 0 0 0 704 704 Cecile
2 0 0 0 0 0 714 714 ZenBenMaster

0 0 0 0 0 0 2117 2117 Franko
1 0 0 0 0 0 719 719 Niels
2 0 0 0 0 0 742 742 rens

0 0 0 0 0 0 2118 2118 Franko
1 0 0 0 0 0 695 695 CarloCosmicWatch
2 0 0 0 0 0 715 715 ZenBenMaster

0 0 0 0 0 0 2119 2119 Franko
1 0 0 0 0 0 705 705 Cecile
2 0 0 0 0 0 662 662 Noor

0 0 0 0 0 0 2120 2120 Franko
1 0 0 0 0 0 706 706 Cecile
2 0 0 0 0 0 663 663 Noor

0 0 0 0 0 0 2121 2121 Franko
1 0 0 0 0 0 720 720 Niels
2 0 0 0 0 0 664 664 Noor

0 0 0 0 0 0 2122 2122 Franko
1 0 0 0 0 0 721 721 Niels
2 0 0 0 0 0 665 665 Noor

0 0 0 0 0 0 2123 2123 Franko
1 0 0 0 0 0 722 722 Niels
2 0 0 0 0 0 743 743 rens

0 0 0 0 0 0 2124 2124 Franko
