# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 2201 2201 Franko
1 0 0 0 0 0 737 737 Cecile
2 0 0 0 0 0 746 746 ZenBenMaster

0 0 0 0 0 0 2202 2202 Franko
1 0 0 0 0 0 738 738 Cecile
2 0 0 0 0 0 747 747 ZenBenMaster

0 0 0 0 0 0 2203 2203 Franko
1 0 0 0 0 0 739 739 Cecile
2 0 0 0 0 0 748 748 ZenBenMaster

0 0 0 0 0 0 2204 2204 Franko
1 0 0 0 0 0 740 740 Cecile
2 0 0 0 0 0 695 695 Noor

0 0 0 0 0 0 2205 2205 Franko
1 0 0 0 0 0 741 741 Cecile
2 0 0 0 0 0 749 749 ZenBenMaster

0 0 0 0 0 0 2206 2206 Franko
1 0 0 0 0 0 716 716 CarloCosmicWatch
2 0 0 0 0 0 696 696 Noor

0 0 0 0 0 0 2207 2207 Franko
1 0 0 0 0 0 742 742 Cecile
2 0 0 0 0 0 762 762 rens

0 0 0 0 0 0 2208 2208 Franko
1 0 0 0 0 0 717 717 CarloCosmicWatch
2 0 0 0 0 0 697 697 Noor

0 0 0 0 0 0 2209 2209 Franko
1 0 0 0 0 0 718 718 CarloCosmicWatch
2 0 0 0 0 0 763 763 rens

0 0 0 0 0 0 2210 2210 Franko
1 0 0 0 0 0 743 743 Cecile
2 0 0 0 0 0 764 764 rens

0 0 0 0 0 0 2211 2211 Franko
1 0 0 0 0 0 750 750 Niels
2 0 0 0 0 0 765 765 rens

0 0 0 0 0 0 2212 2212 Franko
1 0 0 0 0 0 751 751 Niels
2 0 0 0 0 0 750 750 ZenBenMaster

0 0 0 0 0 0 2213 2213 Franko
1 0 0 0 0 0 719 719 CarloCosmicWatch
2 0 0 0 0 0 751 751 ZenBenMaster

0 0 0 0 0 0 2214 2214 Franko
1 0 0 0 0 0 752 752 Niels
2 0 0 0 0 0 752 752 ZenBenMaster

0 0 0 0 0 0 2215 2215 Franko
1 0 0 0 0 0 720 720 CarloCosmicWatch
2 0 0 0 0 0 698 698 Noor

0 0 0 0 0 0 2216 2216 Franko
1 0 0 0 0 0 753 753 Niels
2 0 0 0 0 0 699 699 Noor

0 0 0 0 0 0 2217 2217 Franko
1 0 0 0 0 0 754 754 Niels
2 0 0 0 0 0 753 753 ZenBenMaster

0 0 0 0 0 0 2218 2218 Franko
1 0 0 0 0 0 744 744 Cecile
2 0 0 0 0 0 766 766 rens

0 0 0 0 0 0 2219 2219 Franko
1 0 0 0 0 0 745 745 Cecile
2 0 0 0 0 0 700 700 Noor

0 0 0 0 0 0 2220 2220 Franko
1 0 0 0 0 0 755 755 Niels
2 0 0 0 0 0 767 767 rens

0 0 0 0 0 0 2221 2221 Franko
1 0 0 0 0 0 746 746 Cecile
2 0 0 0 0 0 768 768 rens

0 0 0 0 0 0 2222 2222 Franko
1 0 0 0 0 0 721 721 CarloCosmicWatch
2 0 0 0 0 0 769 769 rens

0 0 0 0 0 0 2223 2223 Franko
1 0 0 0 0 0 722 722 CarloCosmicWatch
2 0 0 0 0 0 701 701 Noor

0 0 0 0 0 0 2224 2224 Franko
1 0 0 0 0 0 723 723 CarloCosmicWatch
2 0 0 0 0 0 702 702 Noor

0 0 0 0 0 0 2225 2225 Franko
1 0 0 0 0 0 724 724 CarloCosmicWatch
2 0 0 0 0 0 770 770 rens

0 0 0 0 0 0 2226 2226 Franko
1 0 0 0 0 0 756 756 Niels
2 0 0 0 0 0 703 703 Noor

0 0 0 0 0 0 2227 2227 Franko
1 0 0 0 0 0 725 725 CarloCosmicWatch
2 0 0 0 0 0 771 771 rens

0 0 0 0 0 0 2228 2228 Franko
1 0 0 0 0 0 726 726 CarloCosmicWatch
2 0 0 0 0 0 754 754 ZenBenMaster

0 0 0 0 0 0 2229 2229 Franko
1 0 0 0 0 0 727 727 CarloCosmicWatch
2 0 0 0 0 0 704 704 Noor

0 0 0 0 0 0 2230 2230 Franko
1 0 0 0 0 0 757 757 Niels
2 0 0 0 0 0 772 772 rens

0 0 0 0 0 0 2231 2231 Franko
1 0 0 0 0 0 758 758 Niels
2 0 0 0 0 0 705 705 Noor

0 0 0 0 0 0 2232 2232 Franko
1 0 0 0 0 0 747 747 Cecile
2 0 0 0 0 0 706 706 Noor

0 0 0 0 0 0 2233 2233 Franko
1 0 0 0 0 0 759 759 Niels
2 0 0 0 0 0 755 755 ZenBenMaster

0 0 0 0 0 0 2234 2234 Franko
1 0 0 0 0 0 728 728 CarloCosmicWatch
2 0 0 0 0 0 756 756 ZenBenMaster

0 0 0 0 0 0 2235 2235 Franko
1 0 0 0 0 0 729 729 CarloCosmicWatch
2 0 0 0 0 0 707 707 Noor

0 0 0 0 0 0 2236 2236 Franko
1 0 0 0 0 0 730 730 CarloCosmicWatch
2 0 0 0 0 0 757 757 ZenBenMaster

0 0 0 0 0 0 2237 2237 Franko
1 0 0 0 0 0 760 760 Niels
2 0 0 0 0 0 773 773 rens

0 0 0 0 0 0 2238 2238 Franko
1 0 0 0 0 0 761 761 Niels
2 0 0 0 0 0 774 774 rens

0 0 0 0 0 0 2239 2239 Franko
1 0 0 0 0 0 731 731 CarloCosmicWatch
2 0 0 0 0 0 758 758 ZenBenMaster

0 0 0 0 0 0 2240 2240 Franko
1 0 0 0 0 0 748 748 Cecile
2 0 0 0 0 0 708 708 Noor

0 0 0 0 0 0 2241 2241 Franko
1 0 0 0 0 0 732 732 CarloCosmicWatch
2 0 0 0 0 0 759 759 ZenBenMaster

0 0 0 0 0 0 2242 2242 Franko
1 0 0 0 0 0 733 733 CarloCosmicWatch
2 0 0 0 0 0 709 709 Noor

0 0 0 0 0 0 2243 2243 Franko
1 0 0 0 0 0 734 734 CarloCosmicWatch
2 0 0 0 0 0 710 710 Noor

0 0 0 0 0 0 2244 2244 Franko
1 0 0 0 0 0 749 749 Cecile
2 0 0 0 0 0 775 775 rens

0 0 0 0 0 0 2245 2245 Franko
1 0 0 0 0 0 762 762 Niels
2 0 0 0 0 0 776 776 rens

0 0 0 0 0 0 2246 2246 Franko
1 0 0 0 0 0 750 750 Cecile
2 0 0 0 0 0 711 711 Noor

0 0 0 0 0 0 2247 2247 Franko
1 0 0 0 0 0 735 735 CarloCosmicWatch
2 0 0 0 0 0 777 777 rens

0 0 0 0 0 0 2248 2248 Franko
1 0 0 0 0 0 763 763 Niels
2 0 0 0 0 0 760 760 ZenBenMaster

0 0 0 0 0 0 2249 2249 Franko
1 0 0 0 0 0 736 736 CarloCosmicWatch
2 0 0 0 0 0 778 778 rens

0 0 0 0 0 0 2250 2250 Franko
1 0 0 0 0 0 764 764 Niels
2 0 0 0 0 0 712 712 Noor

