# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 251 251 Franko
1 0 0 0 0 0 85 85 Niels
2 0 0 0 0 0 72 72 rens

0 0 0 0 0 0 252 252 Franko
1 0 0 0 0 0 96 96 CarloCosmicWatch
2 0 0 0 0 0 89 89 Noor

0 0 0 0 0 0 253 253 Franko
1 0 0 0 0 0 72 72 Cecile
2 0 0 0 0 0 90 90 Noor

0 0 0 0 0 0 254 254 Franko
1 0 0 0 0 0 97 97 CarloCosmicWatch
2 0 0 0 0 0 92 92 ZenBenMaster

0 0 0 0 0 0 255 255 Franko
1 0 0 0 0 0 73 73 Cecile
2 0 0 0 0 0 73 73 rens

0 0 0 0 0 0 256 256 Franko
1 0 0 0 0 0 98 98 CarloCosmicWatch
2 0 0 0 0 0 91 91 Noor

0 0 0 0 0 0 257 257 Franko
1 0 0 0 0 0 74 74 Cecile
2 0 0 0 0 0 92 92 Noor

0 0 0 0 0 0 258 258 Franko
1 0 0 0 0 0 99 99 CarloCosmicWatch
2 0 0 0 0 0 74 74 rens

0 0 0 0 0 0 259 259 Franko
1 0 0 0 0 0 86 86 Niels
2 0 0 0 0 0 75 75 rens

0 0 0 0 0 0 260 260 Franko
1 0 0 0 0 0 75 75 Cecile
2 0 0 0 0 0 93 93 ZenBenMaster

0 0 0 0 0 0 261 261 Franko
1 0 0 0 0 0 87 87 Niels
2 0 0 0 0 0 76 76 rens

0 0 0 0 0 0 262 262 Franko
1 0 0 0 0 0 76 76 Cecile
2 0 0 0 0 0 77 77 rens

0 0 0 0 0 0 263 263 Franko
1 0 0 0 0 0 88 88 Niels
2 0 0 0 0 0 93 93 Noor

0 0 0 0 0 0 264 264 Franko
1 0 0 0 0 0 100 100 CarloCosmicWatch
2 0 0 0 0 0 78 78 rens

0 0 0 0 0 0 265 265 Franko
1 0 0 0 0 0 101 101 CarloCosmicWatch
2 0 0 0 0 0 94 94 Noor

0 0 0 0 0 0 266 266 Franko
1 0 0 0 0 0 89 89 Niels
2 0 0 0 0 0 94 94 ZenBenMaster

0 0 0 0 0 0 267 267 Franko
1 0 0 0 0 0 77 77 Cecile
2 0 0 0 0 0 79 79 rens

0 0 0 0 0 0 268 268 Franko
1 0 0 0 0 0 90 90 Niels
2 0 0 0 0 0 95 95 ZenBenMaster

0 0 0 0 0 0 269 269 Franko
1 0 0 0 0 0 78 78 Cecile
2 0 0 0 0 0 95 95 Noor

0 0 0 0 0 0 270 270 Franko
1 0 0 0 0 0 91 91 Niels
2 0 0 0 0 0 80 80 rens

0 0 0 0 0 0 271 271 Franko
1 0 0 0 0 0 92 92 Niels
2 0 0 0 0 0 96 96 ZenBenMaster

0 0 0 0 0 0 272 272 Franko
1 0 0 0 0 0 93 93 Niels
2 0 0 0 0 0 81 81 rens

0 0 0 0 0 0 273 273 Franko
1 0 0 0 0 0 94 94 Niels
2 0 0 0 0 0 96 96 Noor

0 0 0 0 0 0 274 274 Franko
1 0 0 0 0 0 95 95 Niels
2 0 0 0 0 0 97 97 Noor

0 0 0 0 0 0 275 275 Franko
1 0 0 0 0 0 102 102 CarloCosmicWatch
2 0 0 0 0 0 97 97 ZenBenMaster

0 0 0 0 0 0 276 276 Franko
1 0 0 0 0 0 103 103 CarloCosmicWatch
2 0 0 0 0 0 98 98 ZenBenMaster

0 0 0 0 0 0 277 277 Franko
1 0 0 0 0 0 104 104 CarloCosmicWatch
2 0 0 0 0 0 99 99 ZenBenMaster

0 0 0 0 0 0 278 278 Franko
1 0 0 0 0 0 96 96 Niels
2 0 0 0 0 0 82 82 rens

0 0 0 0 0 0 279 279 Franko
1 0 0 0 0 0 105 105 CarloCosmicWatch
2 0 0 0 0 0 83 83 rens

0 0 0 0 0 0 280 280 Franko
1 0 0 0 0 0 97 97 Niels
2 0 0 0 0 0 98 98 Noor

0 0 0 0 0 0 281 281 Franko
1 0 0 0 0 0 79 79 Cecile
2 0 0 0 0 0 100 100 ZenBenMaster

0 0 0 0 0 0 282 282 Franko
1 0 0 0 0 0 106 106 CarloCosmicWatch
2 0 0 0 0 0 84 84 rens

