# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 2701 2701 Franko
1 0 0 0 0 0 887 887 CarloCosmicWatch
2 0 0 0 0 0 929 929 ZenBenMaster

0 0 0 0 0 0 2702 2702 Franko
1 0 0 0 0 0 897 897 Cecile
2 0 0 0 0 0 837 837 Noor

0 0 0 0 0 0 2703 2703 Franko
1 0 0 0 0 0 888 888 CarloCosmicWatch
2 0 0 0 0 0 930 930 ZenBenMaster

0 0 0 0 0 0 2704 2704 Franko
1 0 0 0 0 0 919 919 Niels
2 0 0 0 0 0 937 937 rens

0 0 0 0 0 0 2705 2705 Franko
1 0 0 0 0 0 920 920 Niels
2 0 0 0 0 0 938 938 rens

0 0 0 0 0 0 2706 2706 Franko
1 0 0 0 0 0 898 898 Cecile
2 0 0 0 0 0 931 931 ZenBenMaster

0 0 0 0 0 0 2707 2707 Franko
1 0 0 0 0 0 899 899 Cecile
2 0 0 0 0 0 939 939 rens

0 0 0 0 0 0 2708 2708 Franko
1 0 0 0 0 0 889 889 CarloCosmicWatch
2 0 0 0 0 0 932 932 ZenBenMaster

0 0 0 0 0 0 2709 2709 Franko
1 0 0 0 0 0 900 900 Cecile
2 0 0 0 0 0 838 838 Noor

0 0 0 0 0 0 2710 2710 Franko
1 0 0 0 0 0 890 890 CarloCosmicWatch
2 0 0 0 0 0 839 839 Noor

0 0 0 0 0 0 2711 2711 Franko
1 0 0 0 0 0 901 901 Cecile
2 0 0 0 0 0 840 840 Noor

0 0 0 0 0 0 2712 2712 Franko
1 0 0 0 0 0 921 921 Niels
2 0 0 0 0 0 841 841 Noor

0 0 0 0 0 0 2713 2713 Franko
1 0 0 0 0 0 891 891 CarloCosmicWatch
2 0 0 0 0 0 940 940 rens

0 0 0 0 0 0 2714 2714 Franko
1 0 0 0 0 0 892 892 CarloCosmicWatch
2 0 0 0 0 0 933 933 ZenBenMaster

0 0 0 0 0 0 2715 2715 Franko
1 0 0 0 0 0 893 893 CarloCosmicWatch
2 0 0 0 0 0 842 842 Noor

0 0 0 0 0 0 2716 2716 Franko
1 0 0 0 0 0 922 922 Niels
2 0 0 0 0 0 941 941 rens

0 0 0 0 0 0 2717 2717 Franko
1 0 0 0 0 0 923 923 Niels
2 0 0 0 0 0 934 934 ZenBenMaster

0 0 0 0 0 0 2718 2718 Franko
1 0 0 0 0 0 924 924 Niels
2 0 0 0 0 0 942 942 rens

0 0 0 0 0 0 2719 2719 Franko
1 0 0 0 0 0 902 902 Cecile
2 0 0 0 0 0 943 943 rens

0 0 0 0 0 0 2720 2720 Franko
