# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1201 1201 Franko
1 0 0 0 0 0 377 377 Cecile
2 0 0 0 0 0 416 416 ZenBenMaster

0 0 0 0 0 0 1202 1202 Franko
1 0 0 0 0 0 420 420 Niels
2 0 0 0 0 0 419 419 rens

0 0 0 0 0 0 1203 1203 Franko
1 0 0 0 0 0 378 378 Cecile
2 0 0 0 0 0 368 368 Noor

0 0 0 0 0 0 1204 1204 Franko
1 0 0 0 0 0 379 379 Cecile
2 0 0 0 0 0 417 417 ZenBenMaster

0 0 0 0 0 0 1205 1205 Franko
1 0 0 0 0 0 406 406 CarloCosmicWatch
2 0 0 0 0 0 420 420 rens

0 0 0 0 0 0 1206 1206 Franko
1 0 0 0 0 0 407 407 CarloCosmicWatch
2 0 0 0 0 0 421 421 rens

0 0 0 0 0 0 1207 1207 Franko
1 0 0 0 0 0 380 380 Cecile
2 0 0 0 0 0 418 418 ZenBenMaster

0 0 0 0 0 0 1208 1208 Franko
1 0 0 0 0 0 381 381 Cecile
2 0 0 0 0 0 369 369 Noor

0 0 0 0 0 0 1209 1209 Franko
1 0 0 0 0 0 408 408 CarloCosmicWatch
2 0 0 0 0 0 422 422 rens

0 0 0 0 0 0 1210 1210 Franko
1 0 0 0 0 0 409 409 CarloCosmicWatch
2 0 0 0 0 0 423 423 rens

0 0 0 0 0 0 1211 1211 Franko
1 0 0 0 0 0 382 382 Cecile
2 0 0 0 0 0 370 370 Noor

0 0 0 0 0 0 1212 1212 Franko
1 0 0 0 0 0 383 383 Cecile
2 0 0 0 0 0 371 371 Noor

0 0 0 0 0 0 1213 1213 Franko
1 0 0 0 0 0 421 421 Niels
2 0 0 0 0 0 419 419 ZenBenMaster

0 0 0 0 0 0 1214 1214 Franko
1 0 0 0 0 0 422 422 Niels
2 0 0 0 0 0 372 372 Noor

0 0 0 0 0 0 1215 1215 Franko
1 0 0 0 0 0 410 410 CarloCosmicWatch
2 0 0 0 0 0 373 373 Noor

0 0 0 0 0 0 1216 1216 Franko
1 0 0 0 0 0 423 423 Niels
2 0 0 0 0 0 420 420 ZenBenMaster

0 0 0 0 0 0 1217 1217 Franko
1 0 0 0 0 0 411 411 CarloCosmicWatch
2 0 0 0 0 0 421 421 ZenBenMaster

0 0 0 0 0 0 1218 1218 Franko
1 0 0 0 0 0 384 384 Cecile
2 0 0 0 0 0 422 422 ZenBenMaster

0 0 0 0 0 0 1219 1219 Franko
1 0 0 0 0 0 385 385 Cecile
2 0 0 0 0 0 374 374 Noor

0 0 0 0 0 0 1220 1220 Franko
1 0 0 0 0 0 386 386 Cecile
2 0 0 0 0 0 375 375 Noor

0 0 0 0 0 0 1221 1221 Franko
1 0 0 0 0 0 424 424 Niels
2 0 0 0 0 0 376 376 Noor

0 0 0 0 0 0 1222 1222 Franko
1 0 0 0 0 0 425 425 Niels
2 0 0 0 0 0 423 423 ZenBenMaster

0 0 0 0 0 0 1223 1223 Franko
1 0 0 0 0 0 426 426 Niels
2 0 0 0 0 0 377 377 Noor

0 0 0 0 0 0 1224 1224 Franko
1 0 0 0 0 0 387 387 Cecile
2 0 0 0 0 0 378 378 Noor

0 0 0 0 0 0 1225 1225 Franko
1 0 0 0 0 0 388 388 Cecile
2 0 0 0 0 0 424 424 ZenBenMaster

0 0 0 0 0 0 1226 1226 Franko
1 0 0 0 0 0 427 427 Niels
2 0 0 0 0 0 424 424 rens

0 0 0 0 0 0 1227 1227 Franko
1 0 0 0 0 0 412 412 CarloCosmicWatch
2 0 0 0 0 0 425 425 ZenBenMaster

0 0 0 0 0 0 1228 1228 Franko
1 0 0 0 0 0 428 428 Niels
2 0 0 0 0 0 379 379 Noor

0 0 0 0 0 0 1229 1229 Franko
1 0 0 0 0 0 413 413 CarloCosmicWatch
2 0 0 0 0 0 426 426 ZenBenMaster

0 0 0 0 0 0 1230 1230 Franko
1 0 0 0 0 0 389 389 Cecile
2 0 0 0 0 0 425 425 rens

0 0 0 0 0 0 1231 1231 Franko
1 0 0 0 0 0 429 429 Niels
2 0 0 0 0 0 426 426 rens

0 0 0 0 0 0 1232 1232 Franko
1 0 0 0 0 0 414 414 CarloCosmicWatch
2 0 0 0 0 0 427 427 ZenBenMaster

0 0 0 0 0 0 1233 1233 Franko
1 0 0 0 0 0 390 390 Cecile
2 0 0 0 0 0 427 427 rens

0 0 0 0 0 0 1234 1234 Franko
1 0 0 0 0 0 391 391 Cecile
2 0 0 0 0 0 428 428 ZenBenMaster

0 0 0 0 0 0 1235 1235 Franko
1 0 0 0 0 0 392 392 Cecile
2 0 0 0 0 0 428 428 rens

0 0 0 0 0 0 1236 1236 Franko
1 0 0 0 0 0 393 393 Cecile
2 0 0 0 0 0 429 429 rens

0 0 0 0 0 0 1237 1237 Franko
1 0 0 0 0 0 430 430 Niels
2 0 0 0 0 0 430 430 rens

0 0 0 0 0 0 1238 1238 Franko
1 0 0 0 0 0 415 415 CarloCosmicWatch
2 0 0 0 0 0 380 380 Noor

0 0 0 0 0 0 1239 1239 Franko
1 0 0 0 0 0 416 416 CarloCosmicWatch
2 0 0 0 0 0 381 381 Noor

0 0 0 0 0 0 1240 1240 Franko
1 0 0 0 0 0 394 394 Cecile
2 0 0 0 0 0 429 429 ZenBenMaster

0 0 0 0 0 0 1241 1241 Franko
1 0 0 0 0 0 395 395 Cecile
2 0 0 0 0 0 382 382 Noor

0 0 0 0 0 0 1242 1242 Franko
1 0 0 0 0 0 417 417 CarloCosmicWatch
2 0 0 0 0 0 383 383 Noor

0 0 0 0 0 0 1243 1243 Franko
1 0 0 0 0 0 418 418 CarloCosmicWatch
2 0 0 0 0 0 430 430 ZenBenMaster

0 0 0 0 0 0 1244 1244 Franko
1 0 0 0 0 0 431 431 Niels
2 0 0 0 0 0 431 431 rens

0 0 0 0 0 0 1245 1245 Franko
1 0 0 0 0 0 419 419 CarloCosmicWatch
2 0 0 0 0 0 431 431 ZenBenMaster

0 0 0 0 0 0 1246 1246 Franko
1 0 0 0 0 0 420 420 CarloCosmicWatch
2 0 0 0 0 0 384 384 Noor

0 0 0 0 0 0 1247 1247 Franko
1 0 0 0 0 0 421 421 CarloCosmicWatch
2 0 0 0 0 0 385 385 Noor

0 0 0 0 0 0 1248 1248 Franko
1 0 0 0 0 0 432 432 Niels
2 0 0 0 0 0 386 386 Noor

0 0 0 0 0 0 1249 1249 Franko
1 0 0 0 0 0 422 422 CarloCosmicWatch
2 0 0 0 0 0 432 432 ZenBenMaster

0 0 0 0 0 0 1250 1250 Franko
1 0 0 0 0 0 396 396 Cecile
2 0 0 0 0 0 387 387 Noor

