# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 601 601 Franko
1 0 0 0 0 0 216 216 CarloCosmicWatch
2 0 0 0 0 0 201 201 rens

0 0 0 0 0 0 602 602 Franko
1 0 0 0 0 0 217 217 CarloCosmicWatch
2 0 0 0 0 0 212 212 ZenBenMaster

0 0 0 0 0 0 603 603 Franko
1 0 0 0 0 0 218 218 CarloCosmicWatch
2 0 0 0 0 0 213 213 ZenBenMaster

0 0 0 0 0 0 604 604 Franko
1 0 0 0 0 0 171 171 Cecile
2 0 0 0 0 0 190 190 Noor

0 0 0 0 0 0 605 605 Franko
1 0 0 0 0 0 219 219 CarloCosmicWatch
2 0 0 0 0 0 214 214 ZenBenMaster

0 0 0 0 0 0 606 606 Franko
1 0 0 0 0 0 220 220 CarloCosmicWatch
2 0 0 0 0 0 202 202 rens

0 0 0 0 0 0 607 607 Franko
1 0 0 0 0 0 216 216 Niels
2 0 0 0 0 0 203 203 rens

0 0 0 0 0 0 608 608 Franko
1 0 0 0 0 0 217 217 Niels
2 0 0 0 0 0 191 191 Noor

0 0 0 0 0 0 609 609 Franko
1 0 0 0 0 0 172 172 Cecile
2 0 0 0 0 0 215 215 ZenBenMaster

0 0 0 0 0 0 610 610 Franko
1 0 0 0 0 0 218 218 Niels
2 0 0 0 0 0 192 192 Noor

0 0 0 0 0 0 611 611 Franko
1 0 0 0 0 0 219 219 Niels
2 0 0 0 0 0 193 193 Noor

0 0 0 0 0 0 612 612 Franko
1 0 0 0 0 0 173 173 Cecile
2 0 0 0 0 0 204 204 rens

0 0 0 0 0 0 613 613 Franko
1 0 0 0 0 0 220 220 Niels
2 0 0 0 0 0 194 194 Noor

0 0 0 0 0 0 614 614 Franko
1 0 0 0 0 0 221 221 CarloCosmicWatch
2 0 0 0 0 0 205 205 rens

0 0 0 0 0 0 615 615 Franko
1 0 0 0 0 0 221 221 Niels
2 0 0 0 0 0 216 216 ZenBenMaster

0 0 0 0 0 0 616 616 Franko
1 0 0 0 0 0 222 222 CarloCosmicWatch
2 0 0 0 0 0 195 195 Noor

0 0 0 0 0 0 617 617 Franko
1 0 0 0 0 0 222 222 Niels
2 0 0 0 0 0 196 196 Noor

0 0 0 0 0 0 618 618 Franko
1 0 0 0 0 0 223 223 CarloCosmicWatch
2 0 0 0 0 0 206 206 rens

0 0 0 0 0 0 619 619 Franko
1 0 0 0 0 0 223 223 Niels
2 0 0 0 0 0 207 207 rens

0 0 0 0 0 0 620 620 Franko
1 0 0 0 0 0 224 224 CarloCosmicWatch
2 0 0 0 0 0 208 208 rens

0 0 0 0 0 0 621 621 Franko
1 0 0 0 0 0 224 224 Niels
2 0 0 0 0 0 209 209 rens

0 0 0 0 0 0 622 622 Franko
1 0 0 0 0 0 225 225 Niels
2 0 0 0 0 0 217 217 ZenBenMaster

0 0 0 0 0 0 623 623 Franko
1 0 0 0 0 0 226 226 Niels
2 0 0 0 0 0 197 197 Noor

0 0 0 0 0 0 624 624 Franko
1 0 0 0 0 0 225 225 CarloCosmicWatch
2 0 0 0 0 0 198 198 Noor

0 0 0 0 0 0 625 625 Franko
1 0 0 0 0 0 227 227 Niels
2 0 0 0 0 0 218 218 ZenBenMaster

0 0 0 0 0 0 626 626 Franko
1 0 0 0 0 0 174 174 Cecile
2 0 0 0 0 0 199 199 Noor

0 0 0 0 0 0 627 627 Franko
1 0 0 0 0 0 175 175 Cecile
2 0 0 0 0 0 210 210 rens

0 0 0 0 0 0 628 628 Franko
1 0 0 0 0 0 226 226 CarloCosmicWatch
2 0 0 0 0 0 200 200 Noor

0 0 0 0 0 0 629 629 Franko
1 0 0 0 0 0 176 176 Cecile
2 0 0 0 0 0 211 211 rens

0 0 0 0 0 0 630 630 Franko
1 0 0 0 0 0 227 227 CarloCosmicWatch
2 0 0 0 0 0 212 212 rens

0 0 0 0 0 0 631 631 Franko
1 0 0 0 0 0 177 177 Cecile
2 0 0 0 0 0 219 219 ZenBenMaster

0 0 0 0 0 0 632 632 Franko
1 0 0 0 0 0 228 228 CarloCosmicWatch
2 0 0 0 0 0 220 220 ZenBenMaster

0 0 0 0 0 0 633 633 Franko
1 0 0 0 0 0 229 229 CarloCosmicWatch
2 0 0 0 0 0 221 221 ZenBenMaster

0 0 0 0 0 0 634 634 Franko
1 0 0 0 0 0 230 230 CarloCosmicWatch
2 0 0 0 0 0 201 201 Noor

0 0 0 0 0 0 635 635 Franko
1 0 0 0 0 0 231 231 CarloCosmicWatch
2 0 0 0 0 0 202 202 Noor

0 0 0 0 0 0 636 636 Franko
1 0 0 0 0 0 228 228 Niels
2 0 0 0 0 0 213 213 rens

0 0 0 0 0 0 637 637 Franko
1 0 0 0 0 0 229 229 Niels
2 0 0 0 0 0 222 222 ZenBenMaster

0 0 0 0 0 0 638 638 Franko
1 0 0 0 0 0 178 178 Cecile
2 0 0 0 0 0 214 214 rens

0 0 0 0 0 0 639 639 Franko
1 0 0 0 0 0 230 230 Niels
2 0 0 0 0 0 223 223 ZenBenMaster

0 0 0 0 0 0 640 640 Franko
1 0 0 0 0 0 179 179 Cecile
2 0 0 0 0 0 203 203 Noor

0 0 0 0 0 0 641 641 Franko
1 0 0 0 0 0 180 180 Cecile
2 0 0 0 0 0 204 204 Noor

0 0 0 0 0 0 642 642 Franko
1 0 0 0 0 0 231 231 Niels
2 0 0 0 0 0 224 224 ZenBenMaster

0 0 0 0 0 0 643 643 Franko
1 0 0 0 0 0 232 232 CarloCosmicWatch
2 0 0 0 0 0 215 215 rens

0 0 0 0 0 0 644 644 Franko
1 0 0 0 0 0 232 232 Niels
2 0 0 0 0 0 216 216 rens

0 0 0 0 0 0 645 645 Franko
1 0 0 0 0 0 233 233 CarloCosmicWatch
2 0 0 0 0 0 205 205 Noor

0 0 0 0 0 0 646 646 Franko
1 0 0 0 0 0 181 181 Cecile
2 0 0 0 0 0 217 217 rens

0 0 0 0 0 0 647 647 Franko
1 0 0 0 0 0 234 234 CarloCosmicWatch
2 0 0 0 0 0 206 206 Noor

0 0 0 0 0 0 648 648 Franko
1 0 0 0 0 0 233 233 Niels
2 0 0 0 0 0 218 218 rens

0 0 0 0 0 0 649 649 Franko
1 0 0 0 0 0 234 234 Niels
2 0 0 0 0 0 219 219 rens

0 0 0 0 0 0 650 650 Franko
1 0 0 0 0 0 182 182 Cecile
2 0 0 0 0 0 225 225 ZenBenMaster

