# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 51 51 Franko
1 0 0 0 0 0 25 25 CarloCosmicWatch
2 0 0 0 0 0 22 22 ZenBenMaster

0 0 0 0 0 0 52 52 Franko
1 0 0 0 0 0 26 26 CarloCosmicWatch
2 0 0 0 0 0 16 16 Noor

0 0 0 0 0 0 53 53 Franko
1 0 0 0 0 0 27 27 CarloCosmicWatch
2 0 0 0 0 0 15 15 rens

0 0 0 0 0 0 54 54 Franko
1 0 0 0 0 0 21 21 Niels
2 0 0 0 0 0 23 23 ZenBenMaster

0 0 0 0 0 0 55 55 Franko
1 0 0 0 0 0 28 28 CarloCosmicWatch
2 0 0 0 0 0 16 16 rens

0 0 0 0 0 0 56 56 Franko
1 0 0 0 0 0 29 29 CarloCosmicWatch
2 0 0 0 0 0 24 24 ZenBenMaster

0 0 0 0 0 0 57 57 Franko
1 0 0 0 0 0 22 22 Niels
2 0 0 0 0 0 17 17 rens

0 0 0 0 0 0 58 58 Franko
1 0 0 0 0 0 23 23 Niels
2 0 0 0 0 0 25 25 ZenBenMaster

0 0 0 0 0 0 59 59 Franko
1 0 0 0 0 0 30 30 CarloCosmicWatch
2 0 0 0 0 0 17 17 Noor

0 0 0 0 0 0 60 60 Franko
1 0 0 0 0 0 24 24 Niels
2 0 0 0 0 0 26 26 ZenBenMaster

0 0 0 0 0 0 61 61 Franko
1 0 0 0 0 0 25 25 Niels
2 0 0 0 0 0 27 27 ZenBenMaster

0 0 0 0 0 0 62 62 Franko
1 0 0 0 0 0 31 31 CarloCosmicWatch
2 0 0 0 0 0 28 28 ZenBenMaster

0 0 0 0 0 0 63 63 Franko
1 0 0 0 0 0 32 32 CarloCosmicWatch
2 0 0 0 0 0 29 29 ZenBenMaster

0 0 0 0 0 0 64 64 Franko
1 0 0 0 0 0 26 26 Niels
2 0 0 0 0 0 18 18 Noor

0 0 0 0 0 0 65 65 Franko
1 0 0 0 0 0 27 27 Niels
2 0 0 0 0 0 18 18 rens

0 0 0 0 0 0 66 66 Franko
1 0 0 0 0 0 33 33 CarloCosmicWatch
2 0 0 0 0 0 19 19 rens

0 0 0 0 0 0 67 67 Franko
1 0 0 0 0 0 7 7 Cecile
2 0 0 0 0 0 19 19 Noor

0 0 0 0 0 0 68 68 Franko
1 0 0 0 0 0 34 34 CarloCosmicWatch
2 0 0 0 0 0 20 20 Noor

0 0 0 0 0 0 69 69 Franko
1 0 0 0 0 0 28 28 Niels
2 0 0 0 0 0 30 30 ZenBenMaster

0 0 0 0 0 0 70 70 Franko
1 0 0 0 0 0 8 8 Cecile
2 0 0 0 0 0 21 21 Noor

0 0 0 0 0 0 71 71 Franko
1 0 0 0 0 0 9 9 Cecile
2 0 0 0 0 0 20 20 rens

0 0 0 0 0 0 72 72 Franko
1 0 0 0 0 0 35 35 CarloCosmicWatch
2 0 0 0 0 0 21 21 rens

0 0 0 0 0 0 73 73 Franko
1 0 0 0 0 0 29 29 Niels
2 0 0 0 0 0 31 31 ZenBenMaster

0 0 0 0 0 0 74 74 Franko
1 0 0 0 0 0 36 36 CarloCosmicWatch
2 0 0 0 0 0 32 32 ZenBenMaster

0 0 0 0 0 0 75 75 Franko
1 0 0 0 0 0 30 30 Niels
2 0 0 0 0 0 22 22 Noor

0 0 0 0 0 0 76 76 Franko
1 0 0 0 0 0 37 37 CarloCosmicWatch
2 0 0 0 0 0 23 23 Noor

0 0 0 0 0 0 77 77 Franko
1 0 0 0 0 0 10 10 Cecile
2 0 0 0 0 0 24 24 Noor

0 0 0 0 0 0 78 78 Franko
1 0 0 0 0 0 11 11 Cecile
2 0 0 0 0 0 33 33 ZenBenMaster

0 0 0 0 0 0 79 79 Franko
1 0 0 0 0 0 12 12 Cecile
2 0 0 0 0 0 22 22 rens

0 0 0 0 0 0 80 80 Franko
1 0 0 0 0 0 31 31 Niels
2 0 0 0 0 0 25 25 Noor

0 0 0 0 0 0 81 81 Franko
1 0 0 0 0 0 13 13 Cecile
2 0 0 0 0 0 23 23 rens

0 0 0 0 0 0 82 82 Franko
1 0 0 0 0 0 38 38 CarloCosmicWatch
2 0 0 0 0 0 26 26 Noor

0 0 0 0 0 0 83 83 Franko
1 0 0 0 0 0 14 14 Cecile
2 0 0 0 0 0 27 27 Noor

0 0 0 0 0 0 84 84 Franko
1 0 0 0 0 0 39 39 CarloCosmicWatch
2 0 0 0 0 0 34 34 ZenBenMaster

0 0 0 0 0 0 85 85 Franko
1 0 0 0 0 0 15 15 Cecile
2 0 0 0 0 0 35 35 ZenBenMaster

0 0 0 0 0 0 86 86 Franko
1 0 0 0 0 0 16 16 Cecile
2 0 0 0 0 0 36 36 ZenBenMaster

0 0 0 0 0 0 87 87 Franko
1 0 0 0 0 0 32 32 Niels
2 0 0 0 0 0 28 28 Noor

0 0 0 0 0 0 88 88 Franko
1 0 0 0 0 0 40 40 CarloCosmicWatch
2 0 0 0 0 0 29 29 Noor

0 0 0 0 0 0 89 89 Franko
1 0 0 0 0 0 17 17 Cecile
2 0 0 0 0 0 30 30 Noor

0 0 0 0 0 0 90 90 Franko
1 0 0 0 0 0 18 18 Cecile
2 0 0 0 0 0 37 37 ZenBenMaster

0 0 0 0 0 0 91 91 Franko
1 0 0 0 0 0 33 33 Niels
2 0 0 0 0 0 38 38 ZenBenMaster

0 0 0 0 0 0 92 92 Franko
1 0 0 0 0 0 41 41 CarloCosmicWatch
2 0 0 0 0 0 24 24 rens

0 0 0 0 0 0 93 93 Franko
1 0 0 0 0 0 42 42 CarloCosmicWatch
2 0 0 0 0 0 25 25 rens

0 0 0 0 0 0 94 94 Franko
1 0 0 0 0 0 43 43 CarloCosmicWatch
2 0 0 0 0 0 39 39 ZenBenMaster

0 0 0 0 0 0 95 95 Franko
1 0 0 0 0 0 34 34 Niels
2 0 0 0 0 0 26 26 rens

0 0 0 0 0 0 96 96 Franko
1 0 0 0 0 0 44 44 CarloCosmicWatch
2 0 0 0 0 0 31 31 Noor

0 0 0 0 0 0 97 97 Franko
1 0 0 0 0 0 35 35 Niels
2 0 0 0 0 0 27 27 rens

0 0 0 0 0 0 98 98 Franko
1 0 0 0 0 0 19 19 Cecile
2 0 0 0 0 0 32 32 Noor

0 0 0 0 0 0 99 99 Franko
1 0 0 0 0 0 20 20 Cecile
2 0 0 0 0 0 28 28 rens

0 0 0 0 0 0 100 100 Franko
1 0 0 0 0 0 36 36 Niels
2 0 0 0 0 0 33 33 Noor

