# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 751 751 Franko
1 0 0 0 0 0 258 258 CarloCosmicWatch
2 0 0 0 0 0 260 260 ZenBenMaster

0 0 0 0 0 0 752 752 Franko
1 0 0 0 0 0 259 259 CarloCosmicWatch
2 0 0 0 0 0 257 257 rens

0 0 0 0 0 0 753 753 Franko
1 0 0 0 0 0 276 276 Niels
2 0 0 0 0 0 236 236 Noor

0 0 0 0 0 0 754 754 Franko
1 0 0 0 0 0 260 260 CarloCosmicWatch
2 0 0 0 0 0 261 261 ZenBenMaster

0 0 0 0 0 0 755 755 Franko
1 0 0 0 0 0 277 277 Niels
2 0 0 0 0 0 262 262 ZenBenMaster

0 0 0 0 0 0 756 756 Franko
1 0 0 0 0 0 261 261 CarloCosmicWatch
2 0 0 0 0 0 263 263 ZenBenMaster

0 0 0 0 0 0 757 757 Franko
1 0 0 0 0 0 278 278 Niels
2 0 0 0 0 0 264 264 ZenBenMaster

0 0 0 0 0 0 758 758 Franko
1 0 0 0 0 0 219 219 Cecile
2 0 0 0 0 0 265 265 ZenBenMaster

0 0 0 0 0 0 759 759 Franko
1 0 0 0 0 0 279 279 Niels
2 0 0 0 0 0 258 258 rens

0 0 0 0 0 0 760 760 Franko
1 0 0 0 0 0 220 220 Cecile
2 0 0 0 0 0 266 266 ZenBenMaster

0 0 0 0 0 0 761 761 Franko
1 0 0 0 0 0 221 221 Cecile
2 0 0 0 0 0 259 259 rens

0 0 0 0 0 0 762 762 Franko
1 0 0 0 0 0 222 222 Cecile
2 0 0 0 0 0 237 237 Noor

0 0 0 0 0 0 763 763 Franko
1 0 0 0 0 0 223 223 Cecile
2 0 0 0 0 0 267 267 ZenBenMaster

0 0 0 0 0 0 764 764 Franko
1 0 0 0 0 0 224 224 Cecile
2 0 0 0 0 0 268 268 ZenBenMaster

0 0 0 0 0 0 765 765 Franko
1 0 0 0 0 0 262 262 CarloCosmicWatch
2 0 0 0 0 0 260 260 rens

0 0 0 0 0 0 766 766 Franko
1 0 0 0 0 0 225 225 Cecile
2 0 0 0 0 0 269 269 ZenBenMaster

0 0 0 0 0 0 767 767 Franko
1 0 0 0 0 0 263 263 CarloCosmicWatch
2 0 0 0 0 0 270 270 ZenBenMaster

0 0 0 0 0 0 768 768 Franko
1 0 0 0 0 0 280 280 Niels
2 0 0 0 0 0 271 271 ZenBenMaster

0 0 0 0 0 0 769 769 Franko
1 0 0 0 0 0 264 264 CarloCosmicWatch
2 0 0 0 0 0 261 261 rens

0 0 0 0 0 0 770 770 Franko
1 0 0 0 0 0 226 226 Cecile
2 0 0 0 0 0 262 262 rens

0 0 0 0 0 0 771 771 Franko
1 0 0 0 0 0 265 265 CarloCosmicWatch
2 0 0 0 0 0 272 272 ZenBenMaster

0 0 0 0 0 0 772 772 Franko
1 0 0 0 0 0 266 266 CarloCosmicWatch
2 0 0 0 0 0 273 273 ZenBenMaster

0 0 0 0 0 0 773 773 Franko
1 0 0 0 0 0 281 281 Niels
2 0 0 0 0 0 263 263 rens

0 0 0 0 0 0 774 774 Franko
1 0 0 0 0 0 267 267 CarloCosmicWatch
2 0 0 0 0 0 264 264 rens

0 0 0 0 0 0 775 775 Franko
1 0 0 0 0 0 268 268 CarloCosmicWatch
2 0 0 0 0 0 274 274 ZenBenMaster

0 0 0 0 0 0 776 776 Franko
1 0 0 0 0 0 282 282 Niels
2 0 0 0 0 0 275 275 ZenBenMaster

0 0 0 0 0 0 777 777 Franko
1 0 0 0 0 0 227 227 Cecile
2 0 0 0 0 0 276 276 ZenBenMaster

0 0 0 0 0 0 778 778 Franko
1 0 0 0 0 0 269 269 CarloCosmicWatch
2 0 0 0 0 0 238 238 Noor

0 0 0 0 0 0 779 779 Franko
1 0 0 0 0 0 228 228 Cecile
2 0 0 0 0 0 265 265 rens

0 0 0 0 0 0 780 780 Franko
1 0 0 0 0 0 283 283 Niels
