# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 2401 2401 Franko
1 0 0 0 0 0 799 799 Cecile
2 0 0 0 0 0 754 754 Noor

0 0 0 0 0 0 2402 2402 Franko
1 0 0 0 0 0 782 782 CarloCosmicWatch
2 0 0 0 0 0 837 837 rens

0 0 0 0 0 0 2403 2403 Franko
1 0 0 0 0 0 783 783 CarloCosmicWatch
2 0 0 0 0 0 838 838 rens

0 0 0 0 0 0 2404 2404 Franko
1 0 0 0 0 0 784 784 CarloCosmicWatch
2 0 0 0 0 0 839 839 rens

0 0 0 0 0 0 2405 2405 Franko
1 0 0 0 0 0 800 800 Cecile
2 0 0 0 0 0 812 812 ZenBenMaster

0 0 0 0 0 0 2406 2406 Franko
1 0 0 0 0 0 785 785 CarloCosmicWatch
2 0 0 0 0 0 840 840 rens

0 0 0 0 0 0 2407 2407 Franko
1 0 0 0 0 0 786 786 CarloCosmicWatch
2 0 0 0 0 0 813 813 ZenBenMaster

0 0 0 0 0 0 2408 2408 Franko
1 0 0 0 0 0 787 787 CarloCosmicWatch
2 0 0 0 0 0 814 814 ZenBenMaster

0 0 0 0 0 0 2409 2409 Franko
1 0 0 0 0 0 788 788 CarloCosmicWatch
2 0 0 0 0 0 841 841 rens

0 0 0 0 0 0 2410 2410 Franko
1 0 0 0 0 0 801 801 Cecile
2 0 0 0 0 0 755 755 Noor

0 0 0 0 0 0 2411 2411 Franko
1 0 0 0 0 0 789 789 CarloCosmicWatch
2 0 0 0 0 0 756 756 Noor

0 0 0 0 0 0 2412 2412 Franko
1 0 0 0 0 0 790 790 CarloCosmicWatch
2 0 0 0 0 0 842 842 rens

0 0 0 0 0 0 2413 2413 Franko
1 0 0 0 0 0 791 791 CarloCosmicWatch
2 0 0 0 0 0 843 843 rens

0 0 0 0 0 0 2414 2414 Franko
1 0 0 0 0 0 792 792 CarloCosmicWatch
2 0 0 0 0 0 757 757 Noor

0 0 0 0 0 0 2415 2415 Franko
1 0 0 0 0 0 793 793 CarloCosmicWatch
2 0 0 0 0 0 758 758 Noor

0 0 0 0 0 0 2416 2416 Franko
1 0 0 0 0 0 794 794 CarloCosmicWatch
2 0 0 0 0 0 815 815 ZenBenMaster

0 0 0 0 0 0 2417 2417 Franko
1 0 0 0 0 0 822 822 Niels
2 0 0 0 0 0 759 759 Noor

0 0 0 0 0 0 2418 2418 Franko
1 0 0 0 0 0 795 795 CarloCosmicWatch
2 0 0 0 0 0 844 844 rens

0 0 0 0 0 0 2419 2419 Franko
1 0 0 0 0 0 823 823 Niels
2 0 0 0 0 0 845 845 rens

0 0 0 0 0 0 2420 2420 Franko
1 0 0 0 0 0 796 796 CarloCosmicWatch
