# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 2251 2251 Franko
1 0 0 0 0 0 765 765 Niels
2 0 0 0 0 0 713 713 Noor

0 0 0 0 0 0 2252 2252 Franko
1 0 0 0 0 0 766 766 Niels
2 0 0 0 0 0 761 761 ZenBenMaster

0 0 0 0 0 0 2253 2253 Franko
1 0 0 0 0 0 737 737 CarloCosmicWatch
2 0 0 0 0 0 762 762 ZenBenMaster

0 0 0 0 0 0 2254 2254 Franko
1 0 0 0 0 0 738 738 CarloCosmicWatch
2 0 0 0 0 0 763 763 ZenBenMaster

0 0 0 0 0 0 2255 2255 Franko
1 0 0 0 0 0 751 751 Cecile
2 0 0 0 0 0 764 764 ZenBenMaster

0 0 0 0 0 0 2256 2256 Franko
1 0 0 0 0 0 767 767 Niels
2 0 0 0 0 0 714 714 Noor

0 0 0 0 0 0 2257 2257 Franko
1 0 0 0 0 0 768 768 Niels
2 0 0 0 0 0 765 765 ZenBenMaster

0 0 0 0 0 0 2258 2258 Franko
1 0 0 0 0 0 769 769 Niels
2 0 0 0 0 0 779 779 rens

0 0 0 0 0 0 2259 2259 Franko
1 0 0 0 0 0 752 752 Cecile
2 0 0 0 0 0 780 780 rens

0 0 0 0 0 0 2260 2260 Franko
1 0 0 0 0 0 770 770 Niels
2 0 0 0 0 0 766 766 ZenBenMaster

0 0 0 0 0 0 2261 2261 Franko
1 0 0 0 0 0 739 739 CarloCosmicWatch
2 0 0 0 0 0 781 781 rens

0 0 0 0 0 0 2262 2262 Franko
1 0 0 0 0 0 753 753 Cecile
2 0 0 0 0 0 782 782 rens

0 0 0 0 0 0 2263 2263 Franko
1 0 0 0 0 0 754 754 Cecile
2 0 0 0 0 0 783 783 rens

0 0 0 0 0 0 2264 2264 Franko
1 0 0 0 0 0 771 771 Niels
2 0 0 0 0 0 784 784 rens

0 0 0 0 0 0 2265 2265 Franko
1 0 0 0 0 0 755 755 Cecile
2 0 0 0 0 0 715 715 Noor

0 0 0 0 0 0 2266 2266 Franko
1 0 0 0 0 0 772 772 Niels
2 0 0 0 0 0 785 785 rens

0 0 0 0 0 0 2267 2267 Franko
1 0 0 0 0 0 740 740 CarloCosmicWatch
2 0 0 0 0 0 786 786 rens

0 0 0 0 0 0 2268 2268 Franko
1 0 0 0 0 0 756 756 Cecile
2 0 0 0 0 0 767 767 ZenBenMaster

0 0 0 0 0 0 2269 2269 Franko
1 0 0 0 0 0 757 757 Cecile
2 0 0 0 0 0 716 716 Noor

0 0 0 0 0 0 2270 2270 Franko
1 0 0 0 0 0 741 741 CarloCosmicWatch
2 0 0 0 0 0 787 787 rens

0 0 0 0 0 0 2271 2271 Franko
1 0 0 0 0 0 742 742 CarloCosmicWatch
2 0 0 0 0 0 717 717 Noor

0 0 0 0 0 0 2272 2272 Franko
1 0 0 0 0 0 773 773 Niels
2 0 0 0 0 0 718 718 Noor

0 0 0 0 0 0 2273 2273 Franko
1 0 0 0 0 0 743 743 CarloCosmicWatch
2 0 0 0 0 0 719 719 Noor

0 0 0 0 0 0 2274 2274 Franko
1 0 0 0 0 0 774 774 Niels
2 0 0 0 0 0 788 788 rens

0 0 0 0 0 0 2275 2275 Franko
1 0 0 0 0 0 775 775 Niels
2 0 0 0 0 0 768 768 ZenBenMaster

0 0 0 0 0 0 2276 2276 Franko
1 0 0 0 0 0 758 758 Cecile
2 0 0 0 0 0 789 789 rens

0 0 0 0 0 0 2277 2277 Franko
1 0 0 0 0 0 744 744 CarloCosmicWatch
2 0 0 0 0 0 720 720 Noor

0 0 0 0 0 0 2278 2278 Franko
1 0 0 0 0 0 776 776 Niels
2 0 0 0 0 0 769 769 ZenBenMaster

0 0 0 0 0 0 2279 2279 Franko
1 0 0 0 0 0 759 759 Cecile
2 0 0 0 0 0 790 790 rens

