# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 1501 1501 Franko
1 0 0 0 0 0 506 506 Niels
2 0 0 0 0 0 505 505 ZenBenMaster

0 0 0 0 0 0 1502 1502 Franko
1 0 0 0 0 0 495 495 Cecile
2 0 0 0 0 0 469 469 Noor

0 0 0 0 0 0 1503 1503 Franko
1 0 0 0 0 0 496 496 Cecile
2 0 0 0 0 0 470 470 Noor

0 0 0 0 0 0 1504 1504 Franko
1 0 0 0 0 0 507 507 Niels
2 0 0 0 0 0 506 506 ZenBenMaster

0 0 0 0 0 0 1505 1505 Franko
1 0 0 0 0 0 497 497 Cecile
2 0 0 0 0 0 507 507 ZenBenMaster

0 0 0 0 0 0 1506 1506 Franko
1 0 0 0 0 0 508 508 Niels
2 0 0 0 0 0 471 471 Noor

0 0 0 0 0 0 1507 1507 Franko
1 0 0 0 0 0 509 509 Niels
2 0 0 0 0 0 472 472 Noor

0 0 0 0 0 0 1508 1508 Franko
1 0 0 0 0 0 498 498 Cecile
2 0 0 0 0 0 473 473 Noor

0 0 0 0 0 0 1509 1509 Franko
1 0 0 0 0 0 510 510 Niels
2 0 0 0 0 0 529 529 rens

0 0 0 0 0 0 1510 1510 Franko
1 0 0 0 0 0 511 511 Niels
2 0 0 0 0 0 508 508 ZenBenMaster

0 0 0 0 0 0 1511 1511 Franko
1 0 0 0 0 0 502 502 CarloCosmicWatch
2 0 0 0 0 0 509 509 ZenBenMaster

0 0 0 0 0 0 1512 1512 Franko
1 0 0 0 0 0 499 499 Cecile
2 0 0 0 0 0 510 510 ZenBenMaster

0 0 0 0 0 0 1513 1513 Franko
1 0 0 0 0 0 500 500 Cecile
2 0 0 0 0 0 474 474 Noor

0 0 0 0 0 0 1514 1514 Franko
1 0 0 0 0 0 503 503 CarloCosmicWatch
2 0 0 0 0 0 530 530 rens

0 0 0 0 0 0 1515 1515 Franko
1 0 0 0 0 0 501 501 Cecile
2 0 0 0 0 0 531 531 rens

0 0 0 0 0 0 1516 1516 Franko
1 0 0 0 0 0 502 502 Cecile
2 0 0 0 0 0 532 532 rens

0 0 0 0 0 0 1517 1517 Franko
1 0 0 0 0 0 504 504 CarloCosmicWatch
2 0 0 0 0 0 475 475 Noor

0 0 0 0 0 0 1518 1518 Franko
1 0 0 0 0 0 505 505 CarloCosmicWatch
2 0 0 0 0 0 476 476 Noor

0 0 0 0 0 0 1519 1519 Franko
1 0 0 0 0 0 512 512 Niels
2 0 0 0 0 0 511 511 ZenBenMaster

0 0 0 0 0 0 1520 1520 Franko
1 0 0 0 0 0 506 506 CarloCosmicWatch
2 0 0 0 0 0 477 477 Noor

0 0 0 0 0 0 1521 1521 Franko
1 0 0 0 0 0 507 507 CarloCosmicWatch
2 0 0 0 0 0 533 533 rens

0 0 0 0 0 0 1522 1522 Franko
1 0 0 0 0 0 503 503 Cecile
2 0 0 0 0 0 534 534 rens

0 0 0 0 0 0 1523 1523 Franko
1 0 0 0 0 0 513 513 Niels
2 0 0 0 0 0 535 535 rens

0 0 0 0 0 0 1524 1524 Franko
1 0 0 0 0 0 514 514 Niels
2 0 0 0 0 0 512 512 ZenBenMaster

0 0 0 0 0 0 1525 1525 Franko
1 0 0 0 0 0 515 515 Niels
2 0 0 0 0 0 536 536 rens

0 0 0 0 0 0 1526 1526 Franko
1 0 0 0 0 0 504 504 Cecile
2 0 0 0 0 0 537 537 rens

0 0 0 0 0 0 1527 1527 Franko
1 0 0 0 0 0 516 516 Niels
2 0 0 0 0 0 513 513 ZenBenMaster

0 0 0 0 0 0 1528 1528 Franko
1 0 0 0 0 0 517 517 Niels
2 0 0 0 0 0 478 478 Noor

0 0 0 0 0 0 1529 1529 Franko
1 0 0 0 0 0 505 505 Cecile
2 0 0 0 0 0 479 479 Noor

0 0 0 0 0 0 1530 1530 Franko
1 0 0 0 0 0 518 518 Niels
2 0 0 0 0 0 538 538 rens

0 0 0 0 0 0 1531 1531 Franko
1 0 0 0 0 0 506 506 Cecile
2 0 0 0 0 0 539 539 rens

0 0 0 0 0 0 1532 1532 Franko
1 0 0 0 0 0 519 519 Niels
2 0 0 0 0 0 540 540 rens

0 0 0 0 0 0 1533 1533 Franko
1 0 0 0 0 0 507 507 Cecile
2 0 0 0 0 0 514 514 ZenBenMaster

0 0 0 0 0 0 1534 1534 Franko
1 0 0 0 0 0 508 508 Cecile
2 0 0 0 0 0 541 541 rens

0 0 0 0 0 0 1535 1535 Franko
1 0 0 0 0 0 520 520 Niels
2 0 0 0 0 0 542 542 rens

0 0 0 0 0 0 1536 1536 Franko
1 0 0 0 0 0 509 509 Cecile
2 0 0 0 0 0 543 543 rens

0 0 0 0 0 0 1537 1537 Franko
1 0 0 0 0 0 521 521 Niels
2 0 0 0 0 0 480 480 Noor

0 0 0 0 0 0 1538 1538 Franko
1 0 0 0 0 0 508 508 CarloCosmicWatch
2 0 0 0 0 0 515 515 ZenBenMaster

0 0 0 0 0 0 1539 1539 Franko
1 0 0 0 0 0 509 509 CarloCosmicWatch
2 0 0 0 0 0 481 481 Noor

0 0 0 0 0 0 1540 1540 Franko
1 0 0 0 0 0 522 522 Niels
2 0 0 0 0 0 544 544 rens

0 0 0 0 0 0 1541 1541 Franko
1 0 0 0 0 0 510 510 Cecile
2 0 0 0 0 0 516 516 ZenBenMaster

0 0 0 0 0 0 1542 1542 Franko
1 0 0 0 0 0 523 523 Niels
2 0 0 0 0 0 517 517 ZenBenMaster

0 0 0 0 0 0 1543 1543 Franko
1 0 0 0 0 0 524 524 Niels
2 0 0 0 0 0 545 545 rens

0 0 0 0 0 0 1544 1544 Franko
1 0 0 0 0 0 510 510 CarloCosmicWatch
2 0 0 0 0 0 482 482 Noor

0 0 0 0 0 0 1545 1545 Franko
1 0 0 0 0 0 511 511 Cecile
2 0 0 0 0 0 483 483 Noor

0 0 0 0 0 0 1546 1546 Franko
1 0 0 0 0 0 512 512 Cecile
2 0 0 0 0 0 546 546 rens

0 0 0 0 0 0 1547 1547 Franko
1 0 0 0 0 0 513 513 Cecile
2 0 0 0 0 0 547 547 rens

0 0 0 0 0 0 1548 1548 Franko
1 0 0 0 0 0 525 525 Niels
2 0 0 0 0 0 548 548 rens

0 0 0 0 0 0 1549 1549 Franko
1 0 0 0 0 0 514 514 Cecile
2 0 0 0 0 0 518 518 ZenBenMaster

0 0 0 0 0 0 1550 1550 Franko
1 0 0 0 0 0 515 515 Cecile
2 0 0 0 0 0 519 519 ZenBenMaster

