# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 951 951 Franko
1 0 0 0 0 0 284 284 Cecile
2 0 0 0 0 0 320 320 rens

0 0 0 0 0 0 952 952 Franko
1 0 0 0 0 0 285 285 Cecile
2 0 0 0 0 0 342 342 ZenBenMaster

0 0 0 0 0 0 953 953 Franko
1 0 0 0 0 0 325 325 CarloCosmicWatch
2 0 0 0 0 0 343 343 ZenBenMaster

0 0 0 0 0 0 954 954 Franko
1 0 0 0 0 0 326 326 CarloCosmicWatch
2 0 0 0 0 0 291 291 Noor

0 0 0 0 0 0 955 955 Franko
1 0 0 0 0 0 344 344 Niels
2 0 0 0 0 0 321 321 rens

0 0 0 0 0 0 956 956 Franko
1 0 0 0 0 0 345 345 Niels
2 0 0 0 0 0 292 292 Noor

0 0 0 0 0 0 957 957 Franko
1 0 0 0 0 0 327 327 CarloCosmicWatch
2 0 0 0 0 0 293 293 Noor

0 0 0 0 0 0 958 958 Franko
1 0 0 0 0 0 346 346 Niels
2 0 0 0 0 0 344 344 ZenBenMaster

0 0 0 0 0 0 959 959 Franko
1 0 0 0 0 0 286 286 Cecile
2 0 0 0 0 0 345 345 ZenBenMaster

0 0 0 0 0 0 960 960 Franko
1 0 0 0 0 0 347 347 Niels
2 0 0 0 0 0 294 294 Noor

0 0 0 0 0 0 961 961 Franko
1 0 0 0 0 0 287 287 Cecile
2 0 0 0 0 0 322 322 rens

0 0 0 0 0 0 962 962 Franko
1 0 0 0 0 0 288 288 Cecile
2 0 0 0 0 0 323 323 rens

0 0 0 0 0 0 963 963 Franko
1 0 0 0 0 0 348 348 Niels
2 0 0 0 0 0 324 324 rens

0 0 0 0 0 0 964 964 Franko
1 0 0 0 0 0 328 328 CarloCosmicWatch
2 0 0 0 0 0 295 295 Noor

0 0 0 0 0 0 965 965 Franko
1 0 0 0 0 0 329 329 CarloCosmicWatch
2 0 0 0 0 0 325 325 rens

0 0 0 0 0 0 966 966 Franko
1 0 0 0 0 0 330 330 CarloCosmicWatch
2 0 0 0 0 0 296 296 Noor

0 0 0 0 0 0 967 967 Franko
1 0 0 0 0 0 331 331 CarloCosmicWatch
2 0 0 0 0 0 326 326 rens

0 0 0 0 0 0 968 968 Franko
1 0 0 0 0 0 349 349 Niels
2 0 0 0 0 0 297 297 Noor

0 0 0 0 0 0 969 969 Franko
1 0 0 0 0 0 350 350 Niels
2 0 0 0 0 0 327 327 rens

0 0 0 0 0 0 970 970 Franko
1 0 0 0 0 0 351 351 Niels
2 0 0 0 0 0 328 328 rens

