# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 801 801 Franko
1 0 0 0 0 0 294 294 Niels
2 0 0 0 0 0 272 272 rens

0 0 0 0 0 0 802 802 Franko
1 0 0 0 0 0 235 235 Cecile
2 0 0 0 0 0 273 273 rens

0 0 0 0 0 0 803 803 Franko
1 0 0 0 0 0 236 236 Cecile
2 0 0 0 0 0 284 284 ZenBenMaster

0 0 0 0 0 0 804 804 Franko
1 0 0 0 0 0 237 237 Cecile
2 0 0 0 0 0 247 247 Noor

0 0 0 0 0 0 805 805 Franko
1 0 0 0 0 0 274 274 CarloCosmicWatch
2 0 0 0 0 0 248 248 Noor

0 0 0 0 0 0 806 806 Franko
1 0 0 0 0 0 275 275 CarloCosmicWatch
2 0 0 0 0 0 274 274 rens

0 0 0 0 0 0 807 807 Franko
1 0 0 0 0 0 295 295 Niels
2 0 0 0 0 0 285 285 ZenBenMaster

0 0 0 0 0 0 808 808 Franko
1 0 0 0 0 0 296 296 Niels
2 0 0 0 0 0 249 249 Noor

0 0 0 0 0 0 809 809 Franko
1 0 0 0 0 0 297 297 Niels
2 0 0 0 0 0 250 250 Noor

0 0 0 0 0 0 810 810 Franko
1 0 0 0 0 0 276 276 CarloCosmicWatch
2 0 0 0 0 0 251 251 Noor

0 0 0 0 0 0 811 811 Franko
1 0 0 0 0 0 277 277 CarloCosmicWatch
2 0 0 0 0 0 275 275 rens

0 0 0 0 0 0 812 812 Franko
1 0 0 0 0 0 238 238 Cecile
2 0 0 0 0 0 252 252 Noor

0 0 0 0 0 0 813 813 Franko
1 0 0 0 0 0 239 239 Cecile
2 0 0 0 0 0 253 253 Noor

0 0 0 0 0 0 814 814 Franko
1 0 0 0 0 0 278 278 CarloCosmicWatch
2 0 0 0 0 0 254 254 Noor

0 0 0 0 0 0 815 815 Franko
1 0 0 0 0 0 279 279 CarloCosmicWatch
2 0 0 0 0 0 255 255 Noor

0 0 0 0 0 0 816 816 Franko
1 0 0 0 0 0 280 280 CarloCosmicWatch
2 0 0 0 0 0 276 276 rens

0 0 0 0 0 0 817 817 Franko
1 0 0 0 0 0 298 298 Niels
2 0 0 0 0 0 277 277 rens

0 0 0 0 0 0 818 818 Franko
1 0 0 0 0 0 281 281 CarloCosmicWatch
2 0 0 0 0 0 286 286 ZenBenMaster

0 0 0 0 0 0 819 819 Franko
1 0 0 0 0 0 240 240 Cecile
2 0 0 0 0 0 278 278 rens

0 0 0 0 0 0 820 820 Franko
1 0 0 0 0 0 299 299 Niels
2 0 0 0 0 0 287 287 ZenBenMaster

0 0 0 0 0 0 821 821 Franko
1 0 0 0 0 0 300 300 Niels
2 0 0 0 0 0 288 288 ZenBenMaster

0 0 0 0 0 0 822 822 Franko
1 0 0 0 0 0 241 241 Cecile
2 0 0 0 0 0 279 279 rens

0 0 0 0 0 0 823 823 Franko
1 0 0 0 0 0 242 242 Cecile
