# layer adc volt temp timediff time detector_muon_count detector_count detector_name
0 0 0 0 0 0 426 426 Franko
1 0 0 0 0 0 134 134 CarloCosmicWatch
2 0 0 0 0 0 137 137 rens

0 0 0 0 0 0 427 427 Franko
1 0 0 0 0 0 135 135 CarloCosmicWatch
2 0 0 0 0 0 138 138 rens

0 0 0 0 0 0 428 428 Franko
1 0 0 0 0 0 136 136 CarloCosmicWatch
2 0 0 0 0 0 146 146 ZenBenMaster

0 0 0 0 0 0 429 429 Franko
1 0 0 0 0 0 137 137 CarloCosmicWatch
2 0 0 0 0 0 139 139 rens

0 0 0 0 0 0 430 430 Franko
1 0 0 0 0 0 140 140 Niels
2 0 0 0 0 0 147 147 ZenBenMaster

