# Calibration raw adc with signal threshold 90
AMPLITUDE, 0.04











AMPLITUDE, 0.05
115
120
121
113
115
120
115
113
113
117
AMPLITUDE, 0.060000000000000005
173
172
170
172
172
167
167
167
167
174
AMPLITUDE, 0.07
211
211
207
211
211
204
216
211
211
211
AMPLITUDE, 0.08
248
243
248
248
248
243
249
249
248
248
AMPLITUDE, 0.09
284
284
281
275
284
281
284
275
280
286
AMPLITUDE, 0.09999999999999999
307
304
312
307
313
306
312
313
312
312
AMPLITUDE, 0.10999999999999999
339
335
332
334
339
335
339
332
335
339
AMPLITUDE, 0.11999999999999998
353
359
364
364
359
359
359
355
364
355
AMPLITUDE, 0.12999999999999998
380
384
384
384
380
380
384
384
384
377
AMPLITUDE, 0.13999999999999999
402
399
408
408
399
399
403
399
409
401
AMPLITUDE, 0.15
415
419
423
426
419
409
422
423
426
428
AMPLITUDE, 0.16
448
435
435
440
435
440
435
440
441
444
AMPLITUDE, 0.17
451
451
455
453
451
457
460
453
455
455
AMPLITUDE, 0.18000000000000002
467
473
467
467
480
476
472
472
472
480
AMPLITUDE, 0.19000000000000003
486
483
480
485
482
489
487
483
480
487
AMPLITUDE, 0.20000000000000004
497
504
505
496
497
499
496
505
499
496
AMPLITUDE, 0.21000000000000005
505
510
510
511
508
513
505
508
515
518
AMPLITUDE, 0.22000000000000006
519
511
515
519
508
513
513
519
511
512
AMPLITUDE, 0.23000000000000007
526
521
527
526
521
521
521
511
518
524
AMPLITUDE, 0.24000000000000007
536
527
527
529
527
526
537
536
536
531
AMPLITUDE, 0.25000000000000006
540
546
540
543
537
547
542
543
540
540
AMPLITUDE, 0.26000000000000006
551
551
547
547
547
556
551
547
558
547
AMPLITUDE, 0.2700000000000001
561
569
569
562
563
563
561
560
568
563
AMPLITUDE, 0.2800000000000001
569
569
574
575
579
575
574
575
572
574
AMPLITUDE, 0.2900000000000001
593
595
591
593
581
591
591
591
583
591
AMPLITUDE, 0.3000000000000001
588
595
591
604
591
600
601
601
590
604
AMPLITUDE, 0.3100000000000001
620
615
615
608
608
617
615
611
608
615
AMPLITUDE, 0.3200000000000001
627
627
624
624
626
632
618
627
632
627
AMPLITUDE, 0.3300000000000001
639
636
627
638
632
636
638
633
639
633
AMPLITUDE, 0.34000000000000014
645
647
647
655
638
645
652
647
639
647
AMPLITUDE, 0.35000000000000014
664
665
654
655
655
659
655
652
647
652
AMPLITUDE, 0.36000000000000015
659
669
671
659
668
671
671
675
671
671
AMPLITUDE, 0.37000000000000016
671
688
679
688
671
678
688
679
671
675
AMPLITUDE, 0.38000000000000017
696
700
696
691
688
691
684
696
688
686
AMPLITUDE, 0.3900000000000002
705
709
711
697
704
707
696
704
710
711
AMPLITUDE, 0.4000000000000002
716
711
719
710
719
716
711
718
719
718
AMPLITUDE, 0.4100000000000002
713
729
723
716
729
719
718
729
734
719
AMPLITUDE, 0.4200000000000002
728
722
728
734
728
723
728
722
728
723
AMPLITUDE, 0.4300000000000002
736
743
736
734
742
742
742
739
739
734
AMPLITUDE, 0.4400000000000002
739
739
743
745
733
743
739
736
743
743
AMPLITUDE, 0.45000000000000023
752
743
752
743
755
752
739
748
742
739
